"logFC" "logCPM" "PValue" "de1"
"437" 0.622070732718271 9.93659509473025 1.62432159187202e-06 1
"438" -0.929382409296807 9.81402934588386 1.45720530351687e-11 -1
"439" -0.929397979976161 9.81402934588386 1.55152589048599e-11 -1
"440" 1.3270939774269 9.64727799239672 4.06195464195823e-21 1
"441" 1.32709754931381 9.64727799239672 4.9119914193824e-21 1
"442" 1.32710003942948 9.64727799239672 5.62627557142266e-21 1
"443" 0.409604831645639 8.5232099721286 0.04024365138218 0
"444" 0.409605312677496 8.5232099721286 0.0403006788092069 0
"445" 0.409604393796795 8.5232099721286 0.0401918078290977 0
"446" 6.57263979776494 5.95273985981675 5.44346688535768e-08 1
"447" 2.97704837037106 4.13757068351786 0.292640389907872 0
"448" -0.098206798968957 5.36150964656745 0.999999999999999 0
"449" 0.36954244889277 4.13800485467607 1 0
"450" 0.36954244889277 4.13800485467607 1 0
"451" -0.376080891280813 7.85073863141684 0.127812148701756 0
"452" -2.6797883298988 7.0706297820996 4.45747538462037e-14 -1
"453" 2.08967476413578 4.98596063288423 0.124835313569946 0
"454" 0.469340819815666 4.4013971805663 0.733267821261709 0
"455" 0.469340819815666 4.4013971805663 0.733267821261709 0
"456" -0.702122573706459 6.55844126407527 0.237107905026914 0
"457" -0.863746720599367 9.36154977571887 6.56406370723021e-11 -1
"458" 0.283868841392903 8.2170766446469 0.259406373054617 0
"459" 0.157910322060025 9.78573622707609 0.243164204430863 0
"460" 0.157930438466732 9.78573622707609 0.243899302589088 0
"461" 0.15792090917802 9.78573622707609 0.243550523411298 0
"462" -0.867587417174439 8.88725644136089 8.12580775583819e-06 -1
"463" -0.745471164350487 8.33215113940332 0.000676509607403257 -1
"464" -0.867601004147262 8.88725644136089 7.96207443478001e-06 -1
"465" -0.867616388482271 8.88725644136089 7.78064458151945e-06 -1
"466" -0.859019581296567 8.86534451339193 1.29913514317593e-05 -1
"467" -0.828078315684484 8.83141340076228 6.76016303898786e-05 -1
"468" 0.97205141163686 8.40734140166106 2.73261330831418e-06 1
"469" 0.924432294402387 8.11086946307584 0.000164706337256627 1
"470" 0.934186037918519 8.11692683608772 0.000207324310139553 1
"471" 1.72743773291829 3.93156337814105 1 0
"472" 4.74630092351401 4.75356328740973 0.0109506191821809 1
"473" -2.14042831973165 6.87506103024437 8.98007500601745e-08 -1
"474" -2.14041175014724 6.87506103024437 8.77367119726569e-08 -1
"475" -2.14039549337474 6.87506103024437 8.57628873808419e-08 -1
"476" -2.14036990674703 6.87506103024437 8.27556783497098e-08 -1
"477" -2.14035338946354 6.87506103024437 8.08768291202288e-08 -1
"478" -0.82806231522234 5.84965834698433 0.285190419408677 0
"479" -0.100233388882349 8.01857991491119 0.715168995348651 0
"480" -0.13335221707481 7.88980159755176 0.667287880923856 0
"481" -0.133337515408944 7.88980159755176 0.667503853925247 0
"482" -0.133322974771284 7.88980159755176 0.667717592663643 0
"483" -0.133355969111654 7.88980159755176 0.667232783438035 0
"484" 0.179565809160979 8.07556514090052 0.487557783977969 0
"485" -0.124497780267198 7.52549642595073 0.711234864461747 0
"486" -0.124495751718012 7.52549642595073 0.711089734020276 0
"487" 0.342806519442568 7.49590986290175 0.316679367571593 0
"488" 1.54568168756998 10.3275278349974 2.53637766227299e-26 1
"489" 1.54569641827867 10.3275278349974 2.36675701510863e-26 1
"490" 1.54571008061272 10.3275278349974 2.21959454555529e-26 1
"491" 1.54575892410895 10.3275278349974 1.76441952380007e-26 1
"492" 1.55179755215919 10.3564265046014 9.99554815711135e-28 1
"493" 1.55182096686846 10.3564265046014 8.84160924838443e-28 1
"494" 1.55184438857073 10.3564265046014 7.82075975951454e-28 1
"495" 1.55186105672044 10.3564265046014 7.16697314747765e-28 1
"496" 1.54576758694576 10.3275278349974 1.69404250943727e-26 1
"497" 0.247862556924447 10.4809000338117 0.0216466573991718 1
"498" 0.247859096902091 10.4809000338117 0.0214759399470775 1
"499" 0.24785575620963 10.4809000338117 0.0213130700697991 1
"500" -0.132419158257895 8.70889512706393 0.492169274154987 0
"501" -0.786293906695584 7.57223733721615 0.00418510510793077 -1
"502" 0.889294269294002 7.52400746068495 0.00755561090780888 1
"503" 0.889304209486808 7.52400746068495 0.00750996431556846 1
"504" -0.345535020599157 6.29794370910493 0.471960640231362 0
"505" 0.92062793755507 5.13858339183269 0.41727890801919 0
"506" 1.6457393472098 8.5485714641928 1.10482292339362e-11 1
"507" 2.39537745988882 7.28029062781324 1.86816459854351e-08 1
"508" 0.253769426387529 7.83561714702489 0.300360392026686 0
"509" 0.253777672080475 7.83561714702489 0.300609462582279 0
"510" -2.28334633049732 8.72401912426605 8.59961246385117e-23 -1
"511" -0.279239489929866 8.07462032768493 0.255885576685924 0
"512" 0.000728914742696098 9.56105725836557 1 0
"513" 0.000704665894160068 9.56105725836557 1 0
"514" 0.670790569386309 9.24855805554922 2.36061226881084e-05 1
"515" 0.658587352075054 8.77943862481889 0.00319426992682031 1
"516" -3.95404601045894 11.503137299747 1.37096663152626e-256 -1
"517" -3.95404617840608 11.503137299747 1.56523529234236e-256 -1
"518" -3.95404413554096 11.503137299747 3.16379300971937e-257 -1
"519" -3.95404203722905 11.503137299747 6.30150147542405e-258 -1
"520" -0.87641310640786 5.48275265396356 0.397750001154525 0
"521" -0.624599316905334 10.6340986780152 3.20299029363487e-10 -1
"522" 0.583862465504348 7.51181767124306 0.0641012906153578 0
"523" 0.583864510343219 7.51181767124306 0.0645548096029035 0
"524" 0.583864050822948 7.51181767124306 0.0644517872728803 0
"525" 0.583862333753359 7.51181767124306 0.0640724982932194 0
"526" 0.540033160893151 7.45574831409626 0.0811568022688108 0
"527" 1.06885676785925 9.86948398983635 8.8039884771081e-16 1
"528" 1.06887882772178 9.86948398983635 7.96822143594452e-16 1
"529" 1.06887829293594 9.86948398983635 7.98751372973928e-16 1
"530" 1.07340463120042 9.86579786747193 1.62674275398333e-15 1
"531" 2.8996366448542 11.2736695047177 3.11936162060929e-94 1
"532" 2.89963581269091 11.2736695047177 4.13976351868715e-94 1
"533" -0.560686324556933 6.42450469982572 0.243786831697272 0
"534" 0.574365590270661 10.7801384535469 2.9241418527821e-06 1
"535" 0.665077035203543 11.4132037580971 2.35488671381077e-08 1
"536" 0.665088175880079 11.4132037580971 2.2648986508378e-08 1
"537" 0.665097192764325 11.4132037580971 2.1945538515056e-08 1
"538" 0.665089892312779 11.4132037580971 2.25133891445776e-08 1
"539" -1.79471992630914 8.28357302097257 2.73662123043485e-13 -1
"540" -1.79470122524826 8.28357302097257 2.59748200540241e-13 -1
"541" -1.79468302894843 8.28357302097257 2.4689590247845e-13 -1
"542" -6.62376085182775 9.3888847382006 5.41005274485099e-130 -1
"543" -7.41322571138085 9.04961605258569 2.00262423051209e-97 -1
"544" 0.510493429499515 9.21332891560627 0.00051244437293976 1
"545" 0.510489275045691 9.21332891560627 0.000513881880360355 1
"546" 0.510503869263199 9.21332891560627 0.0005088517055905 1
"547" 0.510515803168407 9.21332891560627 0.000504779056511067 1
"548" 0.353254112201547 10.0115360044873 0.00300500629666799 1
"549" 0.353259983082557 10.0115360044873 0.00299599883251553 1
"550" 0.426601271234085 9.51703821649088 0.00275842985280141 1
"551" 0.426601199768413 9.51703821649088 0.00275856788745327 1
"552" 4.96227248369178 8.77911479865925 2.74570163197746e-55 1
"553" 4.96228435005093 8.77911479865925 2.48987137277113e-55 1
"554" 0.963508037820373 8.84136070140416 5.60778677112463e-08 1
"555" 0.963466878434489 8.84136070140416 5.33075148707451e-08 1
"556" 0.259912732273063 10.2426362915814 0.0295662851207428 1
"557" -0.201433048962594 7.83047830796576 0.544720852993305 0
"558" -0.0764290077813078 6.08856579436378 1 0
"559" -0.201456529245724 7.83047830796576 0.544482811465473 0
"560" -0.247942058062663 7.20929838677889 0.463321603339637 0
"561" 4.15197845346654 4.47893712218201 0.0392623851275122 0
"562" 4.15197845346654 4.47893712218201 0.0392623851275122 0
"563" 4.15197845346654 4.47893712218201 0.0392623851275122 0
"564" 4.15197845346654 4.47893712218201 0.0392623851275122 0
"565" 3.3350579171486 5.18318908552184 0.00228842090843269 1
"566" 3.33497155386608 5.18318908552184 0.00226114770586054 1
"567" -2.14753848486092 7.2618997402459 2.55373647821229e-10 -1
"568" -2.14766983804866 7.2618997402459 2.30202662723164e-10 -1
"569" -2.14776340027998 7.2618997402459 2.13726304248605e-10 -1
"570" -2.14757373345356 7.2618997402459 2.48374531085049e-10 -1
"571" -2.14739174707229 7.2618997402459 2.8656847044368e-10 -1
"572" -2.13365335266708 7.3812202433588 4.08464328173353e-11 -1
"573" -2.13365020515045 7.3812202433588 4.12722980891061e-11 -1
"574" 1.23440668752486 9.32368168807343 8.25648344828364e-14 1
"575" 1.22442051494715 9.28179066651879 1.94755505796822e-12 1
"576" 1.22443134899738 9.28179066651879 2.00380102273306e-12 1
"577" 1.23439627475951 9.32368168807343 8.00425480442108e-14 1
"578" 0.425649102178357 7.56887989967354 0.159850031556823 0
"579" 0.425491419104747 7.56887989967354 0.158831723852634 0
"580" -1.00336094824927 10.345144626713 7.57725972081712e-18 -1
"581" -0.836435188005888 9.61180006530206 2.65406195876245e-10 -1
"582" 0.610138209213998 11.7898391599391 8.96673138027593e-12 1
"583" 0.610133247427345 11.7898391599391 9.16905030862993e-12 1
"584" 0.610128253418696 11.7898391599391 9.3773096150402e-12 1
"585" 0.503327006906739 8.97367271683463 0.00549099394437356 1
"586" 0.503336614891085 8.97367271683463 0.00544453122580206 1
"587" 0.503346992053703 8.97367271683463 0.00539463273750445 1
"588" 0.443500926419211 8.85451413305013 0.0254838707744255 1
"589" 0.414445298437541 8.68942380536639 0.0454468531985802 0
"590" -2.92266951195629 7.98866566452826 2.24416281225301e-29 -1
"591" -2.92270074085487 7.98866566452826 1.98310106206353e-29 -1
"592" -2.92273052402785 7.98866566452826 1.76174367988434e-29 -1
"593" -2.9226773341107 7.98866566452826 2.17580149070591e-29 -1
"594" -2.92260382939042 7.98866566452826 2.90668995400207e-29 -1
"595" -2.92252616702324 7.98866566452826 3.93697643864214e-29 -1
"596" -0.33823015584445 10.0357016819074 0.0026388011207026 -1
"597" -0.0184498350590619 8.75143059466253 0.926794312644336 0
"598" -0.701026028614843 9.65551592995981 1.53964322526573e-08 -1
"599" -2.10953706772015 9.36961465548194 5.52930237334125e-39 -1
"600" -2.1095398178894 9.36961465548194 4.75627319755574e-39 -1
"601" 0.676103966832687 9.86369775809489 2.04862336870576e-07 1
"602" 0.676096279914716 9.86369775809489 2.06872715136886e-07 1
"603" 0.6761220374648 9.86369775809489 2.00214606254258e-07 1
"604" 0.446459828312058 9.06965245131116 0.0114603036856516 1
"605" 0.366439542552584 8.22377340483419 0.201441770775059 0
"606" -2.40346164257387 12.4899897110526 1.18012962106705e-192 -1
"607" 4.15197845346654 4.47893712218201 0.0392623851275122 0
"608" 1.3244489792502 4.31867954892856 0.440625425308898 0
"609" -2.27584125578737 6.19492254696353 3.46071901244767e-05 -1
"610" -1.45271683676673 5.1415474707813 0.14761321779837 0
"611" -2.33681408940186 6.12298348953803 2.21953157294708e-05 -1
"612" -2.41123135571611 6.17149291545455 8.75670620540371e-06 -1
"613" -0.740009049984053 4.62461550006622 0.790163045144986 0
"614" 0.541998584931037 9.43821241649076 0.000283645196314957 1
"615" 4.79017423289076 4.75449416022987 0.0114013913508216 1
"616" 0.416718366107349 10.6908217275865 8.99108567285531e-05 1
"617" 0.441409131687925 10.6673282015427 2.89853511715836e-05 1
"618" 0.441410945416033 10.6673282015427 2.92830692129042e-05 1
"619" 0.727127742200797 12.1468858051579 4.44996783642524e-14 1
"620" 0.256514414745605 4.55310522488717 0.999999999999994 0
"621" -0.308115574817013 7.85159139651022 0.279089190744972 0
"622" -0.308106430446746 7.85159139651022 0.2792555657256 0
"623" 7.12072299714811 6.4088327972113 1.79680532679347e-12 1
"624" 0.863267810028755 9.68452193034202 5.54066286831325e-10 1
"625" 0.863280170354607 9.68452193034202 5.42392184957506e-10 1
"626" -0.698494232157725 9.16785007488954 2.50074171227614e-05 -1
"627" -0.712008544493797 9.16199274059334 2.01265902440061e-05 -1
"628" -0.712011289435812 9.16199274059334 1.95565145563496e-05 -1
"629" -0.712015732831816 9.16199274059334 1.8672152389865e-05 -1
"630" -0.712017887621737 9.16199274059334 1.82597059451351e-05 -1
"631" -0.712020053565028 9.16199274059334 1.78555185233684e-05 -1
"632" 3.24210390849915 9.66289979151251 4.85380149306145e-47 1
"633" -2.24884474868047 8.27729286897515 8.25280446014588e-22 -1
"634" 6.17232488655373 5.65238284568063 7.53034751138175e-07 1
"635" 6.17228653945276 5.65238284568063 7.40582581377741e-07 1
"636" 6.31031566900404 5.74957152612761 2.82591847334516e-07 1
"637" 1.35671840298682 7.59519108201228 0.000101243148380433 1
"638" 1.35679482326915 7.59519108201228 9.57529790580244e-05 1
"639" 1.35043605634169 7.5508503822613 8.95545435644367e-05 1
"640" 1.35047360443066 7.5508503822613 8.7657171214716e-05 1
"641" 1.35051256760195 7.5508503822613 8.57261756399494e-05 1
"642" 1.35052903344161 7.5508503822613 8.4921575580759e-05 1
"643" -0.502331306494697 6.14050597650444 0.370517865500679 0
"644" -0.502353487424774 6.14050597650444 0.370790242198521 0
"645" -0.403448322446493 10.0028446029628 0.000400196086608323 -1
"646" -0.406981136520436 10.0046717249653 0.000376183130123934 -1
"647" 2.78840285702271 7.98501234424728 9.56934759686913e-23 1
"648" 2.78836738814702 7.98501234424728 1.10197025569754e-22 1
"649" 2.78834027278606 7.98501234424728 1.22813642098172e-22 1
"650" 2.78836672027559 7.98501234424728 1.10491043869985e-22 1
"651" 0.100296793040761 8.40781667620454 0.668884922232967 0
"652" 0.294058369008439 9.58115241167767 0.107877402660407 0
"653" 0.294070006780673 9.58115241167767 0.10767674092224 0
"654" 1.91477684302296 10.1849549180871 8.04029808742691e-53 1
"655" -0.920629980889205 8.8640135729401 5.53731567243838e-08 -1
"656" -0.236056222421277 8.76339832069012 0.180656592435524 0
"657" -0.236063681432424 8.76339832069012 0.180277899651276 0
"658" -2.81002935452568 7.66175945403999 2.34976979278154e-18 -1
"659" -2.85455118407663 7.69643906372573 8.08867523472403e-20 -1
"660" 1.83624337852382 6.41521092867662 0.00110157663253393 1
"661" 1.83610032312111 6.41521092867662 0.00107126391268624 1
"662" 3.33783483644085 7.47770790157729 3.7613414409466e-18 1
"663" 4.65457965902634 4.69038327437665 0.0168695294334002 1
"664" 4.65457965902634 4.69038327437665 0.0168695294334002 1
"665" 1.21134366533719 8.82213582932024 7.67975040049933e-08 1
"666" 1.21134414157727 8.82213582932024 7.67626111354508e-08 1
"667" 1.21134461643423 8.82213582932024 7.67278349384399e-08 1
"668" -1.56887016707875 7.98961245060473 6.31366679062862e-09 -1
"669" -1.56886413886298 7.98961245060473 6.51635112129283e-09 -1
"670" -1.56886841320986 7.98961245060473 6.37182190825923e-09 -1
"671" -1.56887291505157 7.98961245060473 6.22386223980910e-09 -1
"672" 3.73440783031422 5.43764708054812 0.00682922240146231 1
"673" -2.04380350398071 7.61948680135659 3.37367278696463e-11 -1
"674" -2.02109561651272 7.46074230158728 4.14918944658853e-11 -1
"675" 3.21036480216986 8.27384176528264 8.47227162184082e-31 1
"676" -0.519833202232747 7.41673744773595 0.0984764252421336 0
"677" -0.519865402699833 7.41673744773595 0.0979674871627401 0
"678" -2.65386398478315 9.75820224887036 2.42615269702121e-63 -1
"679" 3.99140386941212 7.89674699894476 2.25347367404994e-30 1
"680" 0.163900477311883 9.5585954667358 0.305961136725403 0
"681" 0.980448487627787 7.62066067289617 0.00158013877122897 1
"682" 0.900191549213452 7.59527933130926 0.00216040127395284 1
"683" -1.52406659519838 10.3419161364408 1.55844471276751e-35 -1
"684" 1.99881471848685 9.39871106557282 2.19095109833188e-34 1
"685" 0.786412297037029 7.80641448061032 0.00322562902440698 1
"686" 0.774528522386833 7.79894958267343 0.00427327003947489 1
"687" 0.209236785255502 8.82169387384901 0.268743448703035 0
"688" 0.209236387556903 8.82169387384901 0.268424330517499 0
"689" 0.560346041837457 9.35212417893346 9.04863663373471e-05 1
"690" -0.119293925765755 7.76497073815436 0.713282746257345 0
"691" -0.11928778899617 7.76497073815436 0.712803170464644 0
"692" -0.119284458676107 7.76497073815436 0.712543360986007 0
"693" -1.10868125540749 9.95825728439709 2.22001263391816e-19 -1
"694" -0.938689294329527 8.75936205797733 1.13396526042377e-05 -1
"695" -0.93869216025216 8.75936205797733 1.12608787890842e-05 -1
"696" -0.938695014089556 8.75936205797733 1.11829658819452e-05 -1
"697" -1.15438151091889 7.65993284807098 9.23825512091428e-06 -1
"698" 1.3018324096567 8.89797385466758 2.54216224286498e-12 1
"699" 1.30180730964734 8.89797385466758 2.63824797901118e-12 1
"700" 1.30185073117412 8.89797385466758 2.47422334141686e-12 1
"701" 1.33265859853277 8.8410665452045 3.67014946258464e-12 1
"702" 0.671749815502014 11.7477822344953 8.61311642250709e-12 1
"703" 0.618422073504354 11.0726822504781 1.14331443533924e-06 1
"704" 0.613447258342627 11.0744518272003 1.42995500352691e-06 1
"705" 1.16908552414636 10.1875478599457 4.89898805625215e-24 1
"706" -4.73083984057747 8.16803470447704 5.03555948187946e-55 -1
"707" -4.04427934756477 8.28544947656861 4.79620647771022e-53 -1
"708" 1.93175124197801 8.81507387831167 1.48081888020137e-19 1
"709" -0.0165001469346476 13.5029519772106 0.839663049320278 0
"710" -0.0164746197740661 13.5029519772106 0.838448414031735 0
"711" 1.21850381396784 8.42606214491807 1.09344887938993e-05 1
"712" 1.21850998636619 8.42606214491807 1.07288562094739e-05 1
"713" 0.0966623987285774 10.3871311384742 0.414549684420379 0
"714" 0.34963259836434 10.5246339834514 0.0106567227106645 1
"715" -0.766655750804388 11.0450033458114 9.97254380208129e-15 -1
"716" -0.766655598337547 11.0450033458114 1.03546123911935e-14 -1
"717" -0.766655456384967 11.0450033458114 1.07257180147973e-14 -1
"718" -3.16391806696188 10.8710126501384 2.86009092091885e-150 -1
"719" 5.22683156586983 6.57725529232862 1.85239678791788e-12 1
"720" 3.38139493937705 4.23100266417563 0.168728768148719 0
"721" 3.38139493937705 4.23100266417563 0.168728768148719 0
"722" 4.96959170817705 6.37000222239622 5.5331463516077e-11 1
"723" 4.96962360687434 6.37000222239622 5.36273464634725e-11 1
"724" 2.96011090709155 6.46732382283555 8.23060078448941e-07 1
"725" -3.32591497959967 10.6151799294358 4.32871985848548e-177 -1
"726" -0.403439954033476 8.14449611160597 0.0644117326292719 0
"727" -0.60308034971768 8.47177568362377 0.00201240096441608 -1
"728" -4.29076177333 12.0053804576676 0 -1
"729" -2.70580486899465 9.64735504815354 9.18097869842757e-71 -1
"730" -2.50948379992544 8.88885063065281 6.18481326979639e-36 -1
"731" -0.689083378110906 9.38872301362934 8.13572275847196e-06 -1
"732" -0.889281646402011 9.59996694671814 1.39173113303385e-10 -1
"733" -2.35274425329359 6.82906217023982 2.70255751179754e-10 -1
"734" -3.77835585029168 10.7444059130676 3.81387515308268e-212 -1
"735" 0.557140079481053 10.1841426424217 9.81782578858649e-05 1
"736" 0.550052413426246 10.1799174731719 0.000145559101665323 1
"737" 0.550062992462037 10.1799174731719 0.000144178910350131 1
"738" -0.162295185051073 8.81843928633907 0.33413775531732 0
"739" -0.162292233687468 8.81843928633907 0.333977521541138 0
"740" 6.07027052765428 8.91058945249116 4.64817820651363e-66 1
"741" 5.61506881066602 8.48706435955598 1.71374191506021e-47 1
"742" 5.6150683611854 8.48706435955598 1.64553392063359e-47 1
"743" 5.61506791153708 8.48706435955598 1.58034992474177e-47 1
"744" 5.38622215403386 7.92106423531809 3.11777768035665e-36 1
"745" 2.98267991172404 5.92576100711382 0.000206569936336885 1
"746" 1.50381036321321 9.29915231643072 1.69411742203236e-16 1
"747" 1.50381597371779 9.29915231643072 1.53651060259179e-16 1
"748" 1.50382163193238 9.29915231643072 1.3932300715196e-16 1
"749" 1.50382525187291 9.29915231643072 1.30905276179842e-16 1
"750" -0.233520707556318 9.61646569147134 0.0738956378335236 0
"751" -0.233522361059196 9.61646569147134 0.0738055936281655 0
"752" -0.533552920646279 10.1388796579675 2.39201416129534e-06 -1
"753" 1.03035330251814 9.82831574499481 5.6805938981203e-15 1
"754" 1.03036064612466 9.82831574499481 5.48635979554167e-15 1
"755" 1.03031851742853 9.82831574499481 6.69803637806892e-15 1
"756" 1.03041682270021 9.82831574499481 4.204001148547e-15 1
"757" 1.03051043938586 9.82831574499481 2.6967755073938e-15 1
"758" 1.0304678099325 9.82831574499481 3.30116212961191e-15 1
"759" 1.03042882161996 9.82831574499481 3.97153570411203e-15 1
"760" 0.117240727755999 11.0451855552053 0.25829741124101 0
"761" 0.117253020308453 11.0451855552053 0.257632196058458 0
"762" 0.914433452988509 7.24496327915979 0.00499291091455719 1
"763" 0.281801514601499 9.35321101826174 0.0472849139773957 0
"764" 0.93251274307851 5.18383830306982 0.302982443344405 0
"765" -0.446423980908591 9.62381076414239 0.00169379003022753 -1
"766" -1.1743591679974 8.99137813879094 1.561432731386e-11 -1
"767" -0.728938862517872 11.3221668198062 1.63407650491471e-13 -1
"768" -3.81322860814661 10.730103391043 2.43011947596904e-189 -1
"769" -3.87488783434905 10.5445894345196 2.05099399939532e-183 -1
"770" 1.6710061337544 8.91777074805907 2.27241401096996e-18 1
"771" -0.700420956841604 11.1568231272182 2.21634612509511e-14 -1
"772" -0.508647381201982 10.4368008308733 2.54370415448727e-06 -1
"773" -0.508662148044866 10.4368008308733 2.60574599946303e-06 -1
"774" -0.508677477957971 10.4368008308733 2.67175698087706e-06 -1
"775" -0.508695397232528 10.4368008308733 2.75104339613336e-06 -1
"776" -0.50871579413886 10.4368008308733 2.84416352871826e-06 -1
"777" -4.35500041694447 8.33085724209066 2.72908429796308e-55 -1
"778" -1.08897571529959 7.93696407086622 5.33415334311099e-06 -1
"779" -0.42216068610539 10.1690723730881 0.000163865669462338 -1
"780" 1.06267799928706 11.0358474638865 5.76933905098959e-25 1
"781" 1.06268603644576 11.0358474638865 5.37962435305075e-25 1
"782" 1.06270026872018 11.0358474638865 4.75234368866931e-25 1
"783" 1.06269015102955 11.0358474638865 5.19030682013698e-25 1
"784" 0.0662303838232172 8.24262900045655 0.812377337286354 0
"785" 1.1776770588113 6.88802966195489 0.107166363986351 0
"786" -0.241958011507733 12.1343930338758 0.0101531991450853 -1
"787" -0.241957397478719 12.1343930338758 0.0102097993482996 -1
"788" -3.20712383057523 6.84972376560346 4.36619850106101e-14 -1
"789" -4.43707140667198 11.5233378592362 1.64079200983878e-320 -1
"790" -4.43707156634492 11.5233378592362 1.64079200983878e-320 -1
"791" -0.970529504348593 7.27755684559432 0.0236122526109425 -1
"792" 0.0268461865737615 9.22837705296979 0.89916364919339 0
"793" -1.25797241214622 8.6211451131772 1.13263892366947e-09 -1
"794" -0.885384825849264 5.55456529970845 0.262823279965483 0
"795" -0.885432158512432 5.55456529970845 0.262359310968119 0
"796" -0.88547932209928 5.55456529970845 0.261898142783092 0
"797" 0.183361339425785 6.44270079947611 0.811848866973343 0
"798" 0.183326555760023 6.44270079947611 0.811604521873561 0
"799" -0.0408366140677313 9.74518615446874 0.762662453567125 0
"800" 0.0366915680094899 10.7773586666307 0.821245401217728 0
"801" 0.0366894468176353 10.7773586666307 0.821212746717947 0
"802" 0.036687325822803 10.7773586666307 0.821180103191407 0
"803" 0.0366866920823809 10.7773586666307 0.821170351043152 0
"804" 1.31020251127013 8.13621527116576 1.04526979276123e-07 1
"805" 0.278269003569645 10.3253834800291 0.00944962432949361 1
"806" 0.304893252515856 10.2936552144509 0.00498361363954678 1
"807" 0.278275983845555 10.3253834800291 0.00939439394820298 1
"808" 0.274140726964844 10.337089259247 0.0106968092041715 1
"809" 0.27828472072049 10.3253834800291 0.00932580303691106 1
"810" 2.2368262631837 7.5367709355272 6.19361823189207e-10 1
"811" 2.2368605105358 7.5367709355272 5.86279546794082e-10 1
"812" 0.658250558130839 9.67689054314076 7.11351632533885e-06 1
"813" 0.658288214040179 9.67689054314076 6.8119561026463e-06 1
"814" 0.502355060622511 10.7717771217872 6.16531048793009e-07 1
"815" 0.494299910855494 10.6414059699262 1.32167965536601e-06 1
"816" -1.61325681590457 7.53659651220716 8.85832713754778e-06 -1
"817" -1.6132438969881 7.53659651220716 8.90563939241099e-06 -1
"818" 0.315251745248289 8.23902639425457 0.193241249034095 0
"819" 0.315289023444904 8.23902639425457 0.192618451898813 0
"820" 0.315291847812589 8.23902639425457 0.192571426992397 0
"821" 2.50648344437439 8.31631864569371 2.97882175879702e-20 1
"822" 2.50650594940149 8.31631864569371 2.73419925902396e-20 1
"823" 2.5065246160241 8.31631864569371 2.54723639556378e-20 1
"824" 2.50654329129929 8.31631864569371 2.37350266172716e-20 1
"825" 0.928923222072071 9.78413016059991 9.82200494678492e-10 1
"826" 3.62900087252721 4.31763708036905 0.166088819217521 0
"827" -3.7106216292482 9.0581258902652 1.53072073493269e-08 -1
"828" -1.66583305534107 5.8818994687477 0.0740960601811533 0
"829" -4.19823043292174 10.3140421342634 2.34688948830719e-182 -1
"830" -1.54695933398359 4.87772700429967 0.259286913166044 0
"831" -1.54695933398359 4.87772700429967 0.259286913166044 0
"832" 2.7589545744697 8.32669918578143 4.02108266212215e-26 1
"833" 0.239071345825545 8.73084887120286 0.25837551495724 0
"834" 0.918191299850391 7.67441568688512 0.00460395820936349 1
"835" 0.704821251152381 7.47293125299928 0.0337294339213217 0
"836" -0.60173407265925 10.4585972422749 1.52730740048862e-06 -1
"837" 3.6605068288976 4.31810594957924 0.168728768148719 0
"838" 1.05858275619219 8.2482259976867 2.00144078814904e-06 1
"839" 0.0119540644939617 8.55709610217241 1 0
"840" 0.201694704300155 9.48406685381386 0.170135443459389 0
"841" 0.677193642744036 10.6324981942763 2.52952597609911e-11 1
"842" 0.679843675625383 10.6002797899799 2.44422743961716e-11 1
"843" -1.2530381712918 10.6621575303587 1.87090468624657e-31 -1
"844" 0.571766766592176 9.54024337169292 0.0021657124568394 1
"845" 0.568673651927021 9.53823077272205 0.00236889510568492 1
"846" 1.70306450518589 6.06092638231 0.0150064749877603 1
"847" 1.56044970430678 8.08680469842493 1.15620112178435e-08 1
"848" 1.72920409861699 8.5999701931063 4.35978088523331e-14 1
"849" 1.73862715908279 8.5831675028182 6.4672492838344e-14 1
"850" 1.76803896897699 8.92841511372771 7.65841521871464e-15 1
"851" 1.26808506048149 7.48128576602911 0.000400454793058188 1
"852" -2.62076802959175 6.61771842012003 1.96361240172231e-09 -1
"853" -1.51537502430624 10.9605324021616 1.33141874108917e-56 -1
"854" -1.51537076982949 10.9605324021616 1.15887642699537e-56 -1
"855" 0.645278107268332 10.1341797457002 1.51597906764084e-08 1
"856" 0.645273383981172 10.1341797457002 1.49145987874932e-08 1
"857" -0.17378939043856 7.27847499066054 0.645890799752178 0
"858" 1.05737655856057 8.59446851885031 4.43365965697744e-07 1
"859" 5.39655671579383 9.00275385911612 1.48432958722319e-72 1
"860" 0.149054232850868 9.55882520580899 0.34997092621535 0
"861" 0.149079921280714 9.55882520580899 0.349596867395731 0
"862" 0.149030684080134 9.55882520580899 0.350314296126335 0
"863" 0.148982265860804 9.55882520580899 0.351021701403687 0
"864" 0.148965821271225 9.55882520580899 0.351262394068147 0
"865" 0.14900370387218 9.55882520580899 0.350708251297455 0
"866" 0.149007845112683 9.55882520580899 0.350647744159869 0
"867" -0.229965229400457 10.7336688440489 0.017897820399407 -1
"868" 2.00286732177133 4.931754177451 0.160689073462239 0
"869" -0.437905154479426 6.0136976328462 0.426496655309818 0
"870" -4.44350987441463 6.89673649241269 1.23347509427393e-19 -1
"871" 3.57767603078693 8.6006317830172 8.33634211126915e-39 1
"872" 0.413720052288203 10.3661449309631 0.000209852742800958 1
